issued_year,issn,articles
2018,1766-7305,65
2018,1881-8366,43
2018,2214-9937,33
2018,0079-6425,64
2018,0146-6410,32
2018,1556-8598,71
2018,0007-9960,60
2018,0165-1889,161
2018,0304-419X,63
2018,0732-118X,30
2018,1369-8486,42
2018,0147-5967,81
2018,0165-2125,93
2018,0196-9781,193
2018,0197-4556,60
2018,0963-8695,126
2018,1359-1789,77
2018,1548-5595,97
2018,1556-3707,54
2018,1619-9987,71
2018,1636-6522,72
2018,1642-431X,66
2018,1744-117X,54
2018,1871-1871,72
2018,1877-9182,88
2018,2211-3398,91
2018,2211-3681,74
2018,2213-0780,41
2018,2352-0094,44
2018,2352-3808,33
2018,0037-198X,35
2018,0093-7754,56
2018,0122-7262,37
2018,0889-9746,212
2018,1052-0457,24
2018,0733-8627,88
2018,0888-7543,65
2018,0928-7655,47
2018,1434-4610,62
2018,1747-938X,27
2018,1631-0705,76
2018,2058-5349,73
2018,0146-2806,95
2018,0737-6146,18
2018,0957-1787,97
2018,1049-0078,37
2018,1389-9341,168
2018,1566-0141,54
2018,1872-2032,65
2018,1878-7789,35
2018,2214-5796,39
2018,2214-6350,47
2018,2405-8513,29
2019,0027-5107,26
2019,0029-6554,132
2019,0030-4387,53
2019,0031-4056,41
2019,0047-6374,89
2019,0945-053X,110
2019,1092-9126,13
2019,1146-609X,90
2019,2212-4284,31
2019,0020-0190,123
2019,0025-5564,131
2019,0040-8166,88
2019,0094-0143,83
2019,0190-0528,50
2019,1364-6613,138
2019,1744-3881,147
2019,0007-6813,90
2019,0093-6413,96
2019,0099-1333,102
2019,0146-6410,46
2019,0388-0001,66
2019,0723-2020,81
2019,0928-4680,49
2019,1042-444X,33
2019,1521-6926,67
2019,1533-0028,90
2019,1556-3707,29
2019,2212-8689,38
2019,2213-0764,53
2019,2213-0780,54
2019,2352-5738,28
2019,2212-571X,84
2019,0003-5521,40
2019,0885-985X,45
2019,0927-796X,20
2019,1077-3142,96
2019,1433-8319,52
2019,2214-1677,24
2019,2405-7991,93
2019,0148-6195,37
2019,0315-0860,41
2019,1089-3261,75
2019,1524-0703,36
2019,2212-828X,54
2019,0925-7721,58
2019,0939-3625,36
2019,0957-1787,91
2019,1044-5005,28
2019,1051-1377,57
2019,1060-3743,75
2019,1246-7391,31
2019,1473-8376,51
2019,1877-5845,41
2019,2210-5379,84
2019,2212-8166,12
2019,1096-6374,34
2019,0094-1298,82
2019,0214-4603,27
2019,0739-7240,66
2019,0740-8188,40
2019,1888-9891,48
2019,0165-1889,135
2019,0165-4101,59
2019,0890-8508,92
2019,0933-3657,121
2019,2213-8463,44
2019,2405-8513,40
2019,0141-9382,40
2019,0167-6377,118
2019,0748-5751,29
2019,1040-2608,50
2019,1532-3382,85
2019,1569-4410,52
2019,1896-1126,67
2019,2405-4526,88
2019,0022-4405,72
2019,0925-4773,32
2019,1049-0078,40
2019,1286-4579,84
2019,1478-4092,63
2019,1521-6918,41
2019,1766-7305,62
2019,2212-1447,85
2019,0044-5231,94
2019,1350-9462,64
2019,0169-023X,60
2019,0732-118X,42
2019,1043-1810,54
2019,1090-9516,57
2019,1467-0895,22
2019,2211-8160,4
2019,2211-6923,35
2015,0007-8506,149
2015,0034-7450,40
2015,0065-1281,110
2015,0361-9230,111
2015,0885-2308,61
2015,0920-5489,70
2015,0958-3947,56
2015,1471-4922,117
2015,1474-7065,94
2015,1551-7411,98
2015,0747-7171,71
2015,0031-9201,106
2015,0305-9006,17
2015,0370-1573,59
2015,0928-7655,39
2015,1093-3263,158
2015,1096-6374,55
2015,1532-0456,106
2015,1744-3881,48
2015,1756-2317,78
2015,1872-2032,47
2015,0911-6044,42
2015,0925-7721,66
2015,0044-5231,73
2015,0272-7358,77
2015,0887-6185,125
2015,0899-8256,117
2015,0952-3278,94
2015,1040-2608,31
2015,1053-4822,36
2015,1083-7515,74
2015,1130-8621,70
2015,1472-0299,166
2015,1770-9857,94
2015,2211-8837,47
2015,2212-571X,28
2015,2352-5738,16
2015,2352-7102,66
2015,1340-3540,87
2015,1570-8667,78
2015,0266-1144,66
2015,0304-419X,50
2015,0361-476X,55
2015,0927-6505,121
2015,1134-5934,44
2015,1474-0346,91
2015,1815-5669,22
2015,2212-6198,38
2015,2213-4344,26
2015,2213-9095,14
2015,1875-2136,91
2015,0001-2998,53
2015,0095-0696,53
2015,0146-2806,72
2015,0265-9646,45
2015,1466-853X,64
2015,1544-3191,131
2015,1309-1042,125
2015,0168-0072,63
2015,0008-8749,119
2015,0033-2984,30
2015,0095-4543,74
2015,0165-6147,108
2015,0952-7915,116
2015,1071-9091,45
2015,1624-5687,74
2015,1674-2001,137
2015,1932-2275,82
2015,2352-5568,92
2015,0037-198X,43
2015,0047-2352,67
2015,0921-5107,178
2015,0927-796X,25
2015,1053-4296,41
2015,1096-7516,40
2015,1755-599X,73
2015,2013-5246,13
2015,2173-5050,35
2015,0749-0690,75
2015,0890-4065,70
2015,0968-0004,104
2015,0005-7894,77
2015,0272-5231,88
2015,0963-8687,34
2015,1075-4253,32
2015,1644-9665,126
2015,1874-5482,32
2015,2213-624X,60
2015,2214-367X,21
2015,0027-5107,134
2015,0022-2496,34
2015,0214-1582,33
2015,0261-5606,129
2015,1888-9891,39
2015,2050-0521,32
2015,2405-4690,15
2015,1567-4223,70
2015,0147-5967,73
2015,0148-6195,40
2015,2352-801X,15
2015,2211-3398,70
2015,1063-5203,62
2015,0964-3397,57
2015,0987-7983,64
2015,1060-3743,48
2015,2212-0955,83
2015,2212-8166,26
2016,0740-624X,76
2016,1062-9408,79
2016,1853-0028,58
2016,0739-7240,87
2016,1367-5788,52
2016,1087-1845,108
2016,1570-8667,24
2016,0001-6918,135
2016,0733-8627,89
2016,0743-0167,178
2016,1092-9134,99
2016,1434-4610,56
2016,1617-1381,79
2016,1959-7568,23
2016,1877-5845,46
2016,0008-8749,119
2016,0169-023X,40
2016,0176-2680,55
2016,0193-953X,72
2016,0304-4068,86
2016,0748-5751,26
2016,0928-4680,37
2016,1040-7383,58
2016,1044-7431,100
2016,1061-3315,31
2016,1756-0616,44
2016,1871-1871,83
2016,2213-624X,41
2016,2213-7130,9
2016,2352-2267,21
2016,2405-8513,21
2016,8755-4615,51
2016,2405-6758,8
2016,0197-4556,66
2016,0242-3960,87
2016,0734-743X,187
2016,0749-0704,73
2016,0927-538X,96
2016,0963-8695,88
2016,1052-0457,20
2016,1089-8603,88
2016,1521-6934,131
2016,1773-2247,159
2016,2050-0521,56
2016,2212-9588,36
2016,2352-250X,164
2016,0026-2862,86
2016,0144-8609,50
2016,0265-9646,60
2016,0911-6044,33
2016,1130-1473,51
2016,1875-9521,34
2016,1566-2535,89
2016,0925-4773,45
2016,0007-4497,55
2016,0011-3840,60
2016,0024-6301,58
2016,0964-3397,71
2016,0973-0826,70
2016,0891-5520,80
2016,2211-3681,73
2016,0021-9924,46
2016,0048-7120,44
2016,0214-1582,37
2016,1055-3207,81
2016,1056-4993,81
2016,1164-5563,91
2016,1472-8117,41
2016,1557-5063,68
2016,2253-8089,99
2016,0266-8920,67
2016,0190-0528,74
2016,0304-3770,81
2016,0965-206X,40
2016,1055-8586,64
2016,1568-1637,82
2016,1755-5817,39
2016,2214-2126,35
2016,0160-2527,112
2016,0377-8398,58
2016,1051-1377,31
2016,2211-6958,47
2016,2213-3984,41
2016,1090-9516,89
2016,1389-5567,23
2016,0167-6296,89
2016,0960-3085,142
2016,1888-9891,40
2016,2214-8604,63
2016,0275-1062,49
2016,1383-5769,146
2016,2173-5050,36
2016,0889-857X,78
2016,0947-3580,38
2016,0997-7538,129
2016,2352-0124,93
2016,0007-6813,87
2016,0747-7171,98
2016,1525-7304,118
2016,1574-0137,14
2016,2214-5796,24
2016,0143-4160,89
2016,0377-0265,47
2016,2352-5541,18
2017,2013-5246,12
2017,0001-6519,75
2017,1296-2074,169
2017,0014-2921,152
2017,0141-0229,151
2017,0272-7358,94
2017,0846-5371,4
2017,0966-3274,47
2017,1572-3089,92
2017,2210-6502,66
2017,1875-9637,55
2017,1044-5323,55
2017,0160-791X,50
2017,0245-5919,33
2017,1048-6666,57
2017,1389-9341,190
2017,2213-0780,45
2017,1054-8807,85
2017,1755-599X,73
2017,1765-4629,51
2017,2210-5395,64
2017,1286-4579,88
2017,0040-8166,95
2017,1557-5063,65
2017,1749-7728,24
2017,1883-1958,67
2017,1071-5819,104
2017,1875-0672,34
2017,0079-6565,17
2017,0301-4681,47
2017,0892-0362,73
2017,1477-3880,23
2017,2173-5735,73
2017,0142-694X,36
2017,0172-2190,58
2017,0304-422X,38
2017,0882-6110,47
2017,1060-3743,57
2017,1389-5567,30
2017,1533-0028,89
2017,2173-5786,108
2017,2212-4438,34
2017,2214-2126,83
2017,2352-2496,39
2017,2405-4526,70
2017,0010-0285,44
2017,0030-5898,80
2017,0048-7120,48
2017,0148-6195,35
2017,0163-7827,24
2017,0165-2125,126
2017,0166-6851,85
2017,0361-476X,92
2017,0887-7963,60
2017,1045-2354,54
2017,1551-7136,82
2017,1699-8855,49
2017,0039-3681,50
2017,0098-2997,63
2017,0163-6383,92
2017,0917-2394,27
2017,2213-1388,83
2017,2214-8043,91
2017,2254-8874,62
2017,0007-9960,73
2017,0033-2984,34
2017,0095-4470,50
2017,0167-6296,89
2017,0214-9168,39
2017,0739-8859,47
2017,0885-2308,92
2017,0941-9500,27
2017,1044-5005,27
2017,1875-9181,74
2017,1896-1126,59
2017,2213-3984,36
2017,2213-4344,22
2017,2214-6350,31
2017,2215-0382,27
2017,2452-0144,100
2017,1524-0703,22
2017,0022-4405,54
2017,0037-198X,41
2017,0190-0528,32
2017,0304-3479,44
2017,0304-4068,89
2017,0377-1237,92
2017,0885-985X,32
2017,1570-8268,31
2017,1364-6613,121
2017,0031-4056,46
2017,0095-0696,85
2017,0169-023X,38
2017,0210-5691,121
2017,1355-2198,49
2017,1567-133X,33
2017,1756-2317,80
2017,2452-3186,30
2017,0120-8845,40
2017,0167-5729,13
2017,0749-0739,56
2017,1045-4527,64
2017,1049-0078,41
2017,1556-407X,80
2017,1877-9182,86
2017,1879-9817,54
2017,2213-3054,32
2017,2157-1716,26
2018,0037-1963,46
2018,0099-2399,340
2018,1631-0691,76
2018,1698-031X,30
2018,1755-5817,58
2018,2468-7499,39
2018,0168-0072,68
2018,0741-8329,114
2018,1044-0283,58
2018,1089-3261,77
2018,1096-6374,64
2018,1479-666X,70
2018,1569-190X,128
2018,1627-4830,73
2018,2210-6502,109
2018,2452-3100,88
2018,0245-5919,35
2018,0377-8398,58
2018,0723-0869,32
2018,0740-2570,61
2018,0927-796X,24
2018,1766-7313,74
2018,2405-4526,71
2018,2210-4224,60
2018,0890-8508,63
2018,0967-070X,199
2018,1055-3207,77
2018,1751-4851,106
2018,1751-9918,92
2018,0024-6301,69
2018,0027-5107,47
2018,0029-6554,110
2018,0301-4681,46
2018,0034-4877,52
2018,0925-7721,61
2018,1002-0160,87
2018,1040-7383,54
2018,1269-1763,32
2018,1871-174X,48
2018,2213-0764,50
2018,2352-4073,33
2018,2452-414X,25
2018,2468-1709,67
2018,0167-2789,115
2018,0211-5638,51
2018,0923-4748,35
2018,1673-8527,92
2018,1770-9857,92
2018,2211-7458,71
2018,2214-2096,44
2018,0959-1524,146
2018,0198-9715,101
2018,1386-4181,38
2018,2212-6570,33
2018,2213-9095,26
2018,2542-3606,51
2018,0222-9617,74
2018,0361-3682,50
2018,0361-476X,65
2018,2213-1337,65
2018,0010-0285,41
2018,0360-1285,44
2018,0738-081X,113
2018,1040-2608,41
2018,1156-5233,120
2018,1471-7727,21
2019,0047-2352,69
2019,0266-8920,29
2019,0955-470X,31
2019,0962-8924,111
2019,1098-8823,54
2019,1441-3523,119
2019,1760-2734,68
2019,0007-9960,64
2019,0035-1598,23
2019,1061-9518,32
2019,1162-9088,29
2019,2468-1709,56
2019,1043-2760,116
2019,1637-4088,54
2019,2352-2208,78
2019,0163-7827,35
2019,1573-5214,37
2019,0889-857X,71
2019,1570-677X,71
2019,2173-5735,63
2019,0161-4754,100
2019,0723-0869,51
2019,1041-7826,96
2019,0211-139X,98
2019,0929-693X,110
2019,0065-3101,21
2019,1002-0160,77
2019,0268-960X,66
2019,0273-2297,21
2019,1269-1763,38
2019,1642-431X,59
2019,1873-9652,82
2019,0739-8859,82
2019,0740-5472,172
2019,1052-5157,78
2019,1959-7568,27
2019,0020-7519,124
2019,1572-5286,39
2019,1875-0672,40
2019,2214-4048,17
2019,0922-1425,44
2019,1556-3499,10
2019,2212-4438,34
2015,0020-7225,100
2015,0266-8920,43
2015,0306-4573,78
2015,0737-6146,16
2015,1467-8039,66
2015,0733-8619,81
2015,0889-8561,69
2015,1878-1241,40
2015,0028-3770,98
2015,0164-0704,99
2015,0172-2190,61
2015,0214-9168,42
2015,0273-2297,37
2015,0278-4254,39
2015,0990-1310,77
2015,1521-6926,40
2015,1566-0141,44
2015,1874-4907,31
2015,2214-5796,26
2015,1075-2935,28
2015,2352-5525,94
2015,1875-0672,55
2015,1094-9194,57
2015,0022-4405,41
2015,0278-4165,66
2015,1571-0645,139
2015,1871-1871,41
2015,2352-152X,43
2015,2352-4928,66
2015,0037-1963,58
2015,0885-2014,52
2015,0962-6298,79
2015,1368-7646,27
2015,0141-9382,63
2015,1755-4586,66
2015,0065-3411,22
2015,0268-960X,48
2015,1130-1473,49
2015,1268-7731,83
2015,1558-7878,125
2015,2253-654X,103
2015,1360-1385,138
2015,2214-5400,65
2015,0144-8609,58
2015,1572-5286,35
2015,0954-349X,24
2015,2211-6958,32
2015,2212-4292,48
2015,2212-6570,24
2015,2352-3808,24
2015,2352-5541,10
2015,1476-9271,115
2015,2352-2143,28
2016,0035-1598,36
2016,0749-6419,154
2016,0883-9026,42
2016,1340-3540,65
2016,2212-0548,19
2016,1751-570X,59
2016,1872-2040,89
2016,0033-0620,99
2016,0305-0483,122
2016,1765-4629,56
2016,2210-5395,45
2016,2405-8866,5
2016,0278-4165,67
2016,1877-5756,54
2016,0885-985X,43
2016,0917-2394,21
2016,1369-5266,139
2016,0165-6147,110
2016,0733-8651,79
2016,1044-0283,21
2016,1350-9462,47
2016,2110-7017,30
2016,2214-9635,24
2016,2215-1532,40
2016,1550-7424,72
2016,1507-1367,91
2016,1058-9813,89
2016,0273-2297,18
2016,1433-8319,40
2016,1749-4613,19
2016,2352-4928,66
2016,1574-1818,32
2016,0031-4056,30
2016,0278-5919,79
2016,0094-730X,35
2016,0147-0272,26
2016,1096-6374,70
2016,0890-4065,49
2016,1001-6279,45
2016,1748-0132,78
2016,1815-5669,23
2016,1877-9166,40
2016,2352-0094,40
2017,0165-6147,107
2017,0737-6146,17
2017,1875-9521,36
2017,2214-5672,16
2017,0927-5371,91
2017,1467-8039,76
2017,1573-4277,57
2017,1309-1042,120
2017,1359-0294,78
2017,2095-4964,59
2017,2211-2669,12
2017,0954-349X,41
2017,1075-4253,37
2017,1570-6443,36
2017,0037-1963,45
2017,0275-1062,48
2017,1766-7305,64
2017,2213-8463,22
2017,0276-5624,34
2017,1042-9573,32
2017,0895-6111,62
2017,0003-5521,41
2017,1071-9091,43
2017,2468-1113,25
2017,0306-4573,83
2017,0167-8191,63
2017,1747-938X,33
2017,2352-9407,114
2017,0166-0462,67
2017,0167-7187,84
2017,1096-7516,33
2017,1887-8369,22
2017,2212-4284,21
2017,0079-6727,15
2017,0368-2048,95
2017,0268-960X,48
2017,1642-3593,34
2017,2211-4645,61
2017,2352-9245,20
2018,0294-1449,73
2018,0304-3932,80
2018,0749-0704,71
2018,1576-9887,18
2018,2212-4926,59
2018,0304-3479,39
2018,0959-289X,115
2018,2588-994X,37
2018,0165-6147,105
2018,0095-5108,85
2018,0968-0004,113
2018,1755-2966,43
2018,0377-4732,30
2018,0885-2014,80
2018,0196-8858,96
2018,0315-0860,35
2018,0733-8651,80
2018,0749-5978,60
2018,1130-1473,43
2018,1259-4792,95
2018,1875-9521,52
2018,0166-4972,49
2018,0889-8588,118
2018,1060-3743,51
2018,1746-0689,43
2018,2211-4238,32
2018,1355-2198,54
2018,1755-4586,61
2018,0241-6972,84
2018,8755-4615,44
2018,0214-1582,29
2018,0376-0421,41
2018,0955-470X,36
2018,1246-7391,32
2018,2352-507X,116
2018,1751-570X,91
2018,2452-3186,30
2018,0022-4359,42
2018,0033-2984,30
2018,0304-422X,48
2018,0889-8545,79
2018,2110-7017,49
2018,2352-5738,14
2018,2210-6561,57
2019,0889-4906,40
2019,2173-5050,32
2019,1765-4629,45
2019,2352-3808,41
2019,2352-6483,32
2019,0882-6110,34
2019,2590-1184,57
2019,1959-0318,54
2019,0990-1310,70
2019,2213-1337,43
2019,2213-3291,31
2019,2452-2627,41
2019,0034-4877,50
2019,1064-7406,82
2019,1755-5817,39
2019,1040-7383,44
2019,1073-8746,34
2019,0022-2496,66
2019,1878-1241,49
2019,0022-4898,32
2019,0171-9335,20
2019,0890-4065,45
2015,0363-0188,62
2015,0966-3274,62
2015,0304-422X,47
2015,0360-1285,25
2015,0985-0562,56
2015,2214-1588,13
2015,0161-8938,79
2015,1746-0689,61
2015,1755-5345,22
2015,0377-0265,27
2015,0888-7543,103
2015,0090-2616,51
2015,0163-7827,30
2015,1042-4431,87
2015,1441-3523,62
2015,0882-6110,27
2015,2210-8440,57
2015,0883-9026,55
2015,2110-7017,36
2015,0275-5319,61
2015,0762-915X,51
2015,1044-5005,27
2015,1051-1377,33
2015,1162-9088,39
2015,1938-9736,34
2015,2212-9820,55
2015,1550-7424,68
2015,0889-4906,48
2015,2213-3291,27
2015,0165-2125,114
2015,0167-5729,14
2015,2352-9407,14
2015,0939-3625,44
2015,1752-9298,57
2015,2405-6030,4
2016,1888-4415,57
2016,2213-4344,27
2016,2352-3522,26
2016,2058-5349,74
2016,2212-6864,48
2016,1042-3680,75
2016,2254-8874,49
2016,0304-422X,43
2016,1878-5409,114
2016,0167-5729,14
2016,0263-2373,69
2016,0313-5926,47
2016,0958-2592,51
2016,1473-8376,22
2016,2451-8476,26
2016,0367-2530,129
2016,0960-7404,77
2016,1094-9194,60
2016,1744-117X,55
2016,1096-7516,43
2016,2452-2139,18
2016,0740-8188,52
2016,0146-6410,31
2016,1703-4949,35
2016,0022-4359,44
2017,1047-8310,22
2017,1130-1473,42
2017,1749-4613,21
2017,0147-9563,128
2017,1368-7646,21
2017,2214-2894,68
2017,0011-8532,75
2017,0889-4906,36
2017,1162-9088,40
2017,1094-9968,39
2017,0166-4972,40
2017,0272-5231,88
2017,1467-0895,19
2017,1574-0137,17
2017,1959-0318,51
2017,0065-3411,23
2017,0947-3580,45
2017,2352-2267,23
2017,0361-3682,48
2017,2214-1588,11
2017,2110-7017,35
2017,0193-3973,70
2017,0029-6465,74
2017,0939-3625,51
2018,0196-4399,60
2018,1477-3880,22
2018,1478-4092,32
2018,0889-8529,85
2018,0091-3022,49
2018,1875-9637,77
2018,0987-7983,53
2018,1045-1056,69
2018,0016-6995,52
2018,0021-9045,67
2018,0079-6565,25
2018,0095-4543,76
2018,0144-8188,40
2018,0882-6110,43
2018,0944-2006,70
2018,1938-9736,32
2018,1042-9573,41
2018,1853-0028,44
2018,0023-9690,46
2018,0883-9026,50
2018,1467-0895,24
2018,2212-4268,51
2018,0163-7827,23
2018,1053-4296,42
2018,0265-9646,24
2018,1064-7406,67
2018,2213-3054,29
2019,1368-7646,25
2019,0890-8389,51
2019,1344-6223,89
2019,1889-1837,32
2019,2214-9635,40
2019,1874-7787,87
2019,0001-2998,60
2019,0214-9168,44
2019,1053-4296,43
2015,1042-9573,31
2015,2212-0548,27
2015,0887-2171,54
2015,0965-206X,28
2015,0120-8845,29
2015,1522-8401,48
2015,0740-8188,53
2015,1359-0286,38
2015,2214-5672,34
2015,0121-8123,37
2015,0748-5751,23
2015,1526-0542,63
2015,0928-4680,32
2015,2212-0122,26
2015,0039-6257,62
2015,2212-6864,10
2015,1873-9652,38
2015,2352-5509,30
2015,1703-4949,22
2015,1556-3499,13
2015,2213-297X,14
2015,0007-4497,47
2016,0030-4387,53
2016,1747-938X,30
2016,0095-0696,53
2016,0301-4681,62
2016,0010-0285,44
2016,1094-5539,69
2016,1878-6529,37
2016,2452-414X,21
2016,1576-9887,15
2016,2352-507X,29
2016,0065-3101,26
2016,0732-118X,37
2016,2173-5727,61
2016,0092-640X,27
2016,0167-6393,90
2016,1755-5345,28
2016,0121-8123,42
2016,1521-6926,53
2016,2213-5383,26
2016,2352-2496,20
2017,1740-6757,26
2017,0732-118X,47
2017,0168-874X,74
2017,0958-2592,53
2017,1051-1377,28
2017,2405-6030,28
2017,0214-4603,27
2017,2212-8166,12
2017,0266-1144,77
2017,0167-6245,32
2017,2211-8837,58
2017,1130-2399,26
2017,1755-2966,41
2017,1063-5203,56
2017,0922-1425,27
2017,1556-3499,11
2017,1755-5345,25
2017,1815-5669,25
2017,1878-7789,36
2017,2210-9706,31
2017,1573-5214,20
2018,1477-8424,51
2018,2211-9493,13
2018,0014-4983,33
2018,1130-1406,43
2018,0846-5371,35
2018,1001-6279,47
2018,1044-5323,59
2018,2210-9706,21
2018,2352-9245,11
2018,1355-0306,83
2018,0926-2040,39
2018,1572-5286,36
2018,0963-8687,30
2018,1557-5063,74
2018,0268-960X,50
2018,2212-0548,21
2018,1087-0024,41
2019,1934-1482,26
2019,0895-7967,18
2019,1938-9736,41
2019,1872-5805,34
2019,1740-6749,14
2019,2211-2669,17
2019,0122-7262,44
2019,0142-694X,45
2019,2214-5796,22
2019,0737-6146,17
2015,1092-9126,12
2015,1766-7305,56
2015,1420-2530,20
2015,1747-938X,24
2015,1524-0703,37
2015,1756-0616,41
2015,2211-9493,15
2015,0749-0739,52
2015,2213-7130,8
2015,0035-1598,25
2015,0038-0121,23
2015,2214-6350,33
2016,0037-198X,41
2016,0167-7187,57
2016,0737-6146,17
2016,0034-4877,48
2016,1877-8585,31
2016,2211-6923,33
2016,2213-3054,28
2016,0214-9168,55
2016,1420-2530,26
2016,2013-5246,13
2016,0144-8188,41
2016,0147-619X,33
2016,1749-7728,21
2016,2405-4526,39
2017,1134-5934,27
2017,2405-6758,18
2017,1567-4223,53
2017,2352-6483,14
2017,1477-8424,42
2017,0928-7655,43
2017,0144-8188,26
2017,1471-7727,20
2017,1740-6749,29
2018,1162-9088,28
2018,2173-5735,66
2018,2212-6198,31
2018,1521-6918,44
2018,0167-5729,15
2018,0895-7967,13
2018,2157-1716,23
2018,1570-8268,31
2018,1573-5214,33
2019,1467-8039,57
2019,2186-4950,11
2019,2405-6758,10
2019,0737-4607,15
2015,0191-3085,11
2015,2352-9245,12
2015,0732-118X,27
2015,2210-8033,37
2015,1044-0283,23
2015,1570-6443,56
2015,2186-4950,16
2015,0275-1062,48
2015,0959-4752,82
2015,0003-5521,36
2016,1047-8310,21
2016,1130-1406,50
2016,2352-3093,11
2016,1477-3880,25
2016,2214-1588,13
2016,0925-7721,37
2016,1471-7727,13
2016,1872-5813,49
2016,0163-7827,47
2016,1698-031X,26
2016,0166-0462,76
2016,0890-8389,28
2016,2212-8166,16
2017,2213-9095,31
2017,2214-3912,46
2017,1387-6473,14
2017,2214-5796,28
2017,0094-730X,38
2017,2211-6923,23
2018,1047-8310,24
2018,1368-7646,24
2018,2214-1588,6
2018,1387-6473,15
2018,0155-9982,11
2018,0747-7171,68
2018,1703-4949,25
2018,1888-9891,43
2019,2352-3093,6
2019,1853-0028,43
2019,1387-6473,9
2015,1047-8310,23
2015,2214-9937,12
2015,2215-1532,24
2015,2214-2126,36
2015,2058-5349,38
2015,1887-8369,24
2016,2214-1677,23
2016,2213-0780,41
2016,0963-8687,33
2016,2210-6561,41
2016,2213-6657,19
2016,2214-9937,9
2016,2212-1447,34
2016,1094-9968,34
2016,1524-0703,32
2017,2213-6657,21
2017,1703-4949,20
2017,0141-9382,47
2018,2352-2496,31
2018,2452-2929,20
2018,0887-7963,43
2019,1047-8310,19
2019,0167-6245,24
2018,1383-5742,30
2018,1878-450X,43
2019,0094-730X,26
2015,0885-985X,26
2015,2214-2096,23
2015,1878-450X,9
2015,1130-2399,23
2016,1158-1360,48
2016,0023-9690,21
2016,0898-5898,34
2016,1389-0417,32
2016,2214-4048,11
2016,2352-9245,14
2016,2352-5738,22
2017,2214-9635,31
2017,1877-5845,26
2017,2352-3808,25
2017,1698-031X,28
2017,2214-9937,23
2018,2211-2669,14
2018,2212-0122,19
2018,1556-3499,15
2019,2405-8866,20
2019,2214-7861,35
2019,0079-6816,10
2015,1576-9887,15
2015,0941-9500,22
2015,1043-1489,46
2015,0378-8733,60
2015,0079-6565,17
2015,2213-6657,16
2016,2210-5379,30
2016,0737-4607,9
2016,2214-5524,34
2016,2214-5672,25
2017,2405-8866,12
2017,2211-9493,9
2018,2214-5672,24
2018,2405-6758,16
2018,2213-297X,15
2019,0092-640X,25
2015,1471-7727,15
2015,1749-4613,19
2015,1473-8376,16
2015,1574-0137,9
2015,1875-9521,9
2017,0191-3085,11
2017,1092-9126,18
2017,2212-8689,27
2017,0895-7967,18
2017,2405-9854,15
2017,0737-4607,7
2017,2213-297X,12
2018,0090-2616,40
2018,2214-4048,14
2019,1776-9817,41
2015,2352-2267,14
2015,0031-4056,33
2015,0092-640X,18
2017,2352-3522,19
2017,2186-4950,10
2017,1087-0024,41
2018,0278-4254,43
2018,0079-6727,13
2018,2213-6657,18
2019,1887-8369,21
2015,1522-2942,50
2015,1387-6473,9
2015,1698-031X,30
2016,2405-9854,4
2016,2213-8463,20
2016,2352-801X,16
2016,2213-9095,20
2019,0120-8845,29
2019,2214-1588,14
2019,2013-5246,20
2015,1477-3880,22
2016,1092-9126,17
2016,2212-0122,15
2017,1959-7568,19
2018,2186-4950,8
2015,2452-0144,2
2016,1567-5688,2
2018,2013-5246,12
2018,0737-4607,18
2018,0305-9006,18
2018,2352-3093,2
2019,0191-3085,1
2019,2213-7130,12
2018,2451-8476,20
2015,2405-9390,16
2015,2352-2496,9
2016,0305-9006,16
2015,1061-9518,15
2019,2588-9109,10
2017,0305-9006,16
2019,0846-5371,1
2016,0079-6727,6
2016,2212-8689,7
2018,0191-3085,11
2016,2213-297X,13
2017,0273-2297,16
